ModelID	is_rms	NAMPT	RPL5
ACH-001852	0	-0.2605925533203094	-2.703716146246378
ACH-001853	0	-0.038336587746703454	-2.8705921667666887
ACH-001856	0	-0.10027238969349467	-2.67197297060295
ACH-001857	0	-0.46775784486919536	-2.477272909612949
ACH-001858	0	-0.6147991781391027	-2.9501660082027374
ACH-001861	0	-0.7724264375020606	-2.048305123533124
ACH-001862	0	-1.179592416891742	-2.4151270625745003
ACH-001863	0	-0.30370989226398437	-2.334746115220852
ACH-001864	0	-1.359769678257672	-2.162601671634978
ACH-001959	0	-0.3202009886161393	-2.3218246325211385
ACH-001960	0	-0.18116178434524843	-3.3659242141816392
ACH-001961	0	-0.7061077907974666	-2.352071003984352
ACH-001970	0	-0.2479040928324073	-2.019054437679757
ACH-001972	0	-0.21523709578851988	-2.0625967490540797
ACH-001973	0	-0.8144842282407228	-2.9520168669279405
ACH-001975	0	-1.503564006369996	-2.8415228430985615
ACH-001977	0	-1.2628814432855404	-2.578403044714918
ACH-001982	0	-0.12564940849068157	-2.1173700696249895
ACH-001986	0	-0.17416744118850658	-2.0640591939684048
ACH-001990	0	-0.13616587501471222	-2.384622904918748
ACH-001991	0	-0.7996135443331185	-2.3383051958169085
ACH-001992	0	-0.2615258361080365	-2.9801835612811756
ACH-001993	0	-1.0524872004908317	-2.5680131351096582
ACH-001997	0	-0.27679043228230377	-2.7990265060799535
ACH-001999	0	-0.14159282052401784	-2.6470902860145977
ACH-002001	0	-0.30235263072615837	-2.9275336394305183
ACH-002002	0	-0.187847509855704	-2.9643457355840717
ACH-002003	0	-0.3387789206611107	-2.0804785868724047
ACH-002004	0	-0.29675742554896134	-2.8591318250125592
ACH-002005	0	-0.2116780040541747	-2.326543317043778
ACH-002014	0	-0.4581755359984596	-2.6400561080701515
ACH-002015	0	-0.16255269049685805	-2.598720295875109
ACH-002016	0	-0.36741232638373084	-2.2691833489592006
ACH-002018	0	-0.1847742656798525	-2.29769854697883
ACH-002019	0	-0.08359653716279308	-2.6048415659839006
ACH-002020	0	-0.10899082303487595	-1.9596990927745948
ACH-002021	0	-0.4492030842538791	-1.9743102065670226
ACH-002023	0	-0.6726751645629179	-2.86003549925281
ACH-002024	0	-0.5359445248365015	-2.9568543162598657
ACH-002025	0	-0.8957153076812885	-2.331867229805026
ACH-002026	0	-1.1555038446722041	-2.391112687633602
ACH-002027	0	-0.1616389547705276	-2.315248585847727
ACH-002029	0	-0.324417091056486	-2.1101280657735777
ACH-002030	0	-0.10471895011274257	-2.349444205659952
ACH-002033	0	-0.19035099932688124	-2.1202569586931426
ACH-002035	0	-0.30834773872708143	-2.2638099847616466
ACH-002039	0	-0.1977480851785591	-2.4854847706530796
ACH-002040	0	-0.3750779619566482	-1.8517229952599426
ACH-002041	0	-0.2439773136485432	-2.793812069769024
ACH-002042	0	-0.1553974813733659	-2.3491322900941336
ACH-002043	0	-0.20339727163878388	-2.795212760715212
ACH-002044	0	-0.07790923320890486	-2.545732898435292
ACH-002045	0	-0.2957039982453883	-2.5719882280052757
ACH-002046	0	-0.1691629649675902	-2.1663189788590853
ACH-002048	1	-0.17514755824534112	-2.5379154026029602
ACH-002051	0	-0.23362006108126004	-2.590412433468145
ACH-002052	0	-0.30916551314672175	-2.0728178706932763
ACH-002055	0	-0.3558356656157766	-2.8010202296334596
ACH-002059	0	-0.9599784368687937	-2.721669755070003
ACH-002061	0	-0.6663850767600877	-2.3878625289152327
ACH-002062	0	-1.081524208101432	-2.4281775644530885
ACH-002066	0	-0.2516755661239646	-2.428232850598793
ACH-002067	0	-0.43559670219595187	-2.6208860791190496
ACH-002069	0	-0.22627293383969996	-2.508179199640213
ACH-002070	0	-0.10582577161500606	-2.456613494595503
ACH-002077	0	-0.9199766676162986	-2.779352993691924
ACH-002080	0	-0.43998708505679635	-2.6239205729231894
ACH-002083	0	-0.15432589191475699	-2.901539847030931
ACH-002084	0	-0.18637281724564983	-2.0223568651352286
ACH-002105	0	-0.4413415443028261	-2.6493779412037735
ACH-002106	0	-1.9533982217560002	-3.1589969616352334
ACH-002109	0	-0.5241375483319953	-2.728651224483455
ACH-002110	0	-0.3138898710327859	-1.4776084737286572
ACH-002114	0	-0.3010636254189677	-3.1867409752649736
ACH-002116	0	-0.8295591888233357	-2.360623813029798
ACH-002119	0	-0.03494934448596981	-2.3611647593654634
ACH-002140	0	-0.12094758519194188	-3.59719614001446
ACH-002141	0	-0.5607947838963397	-2.1251455164860857
ACH-002143	0	-0.11958734687349126	-2.478974328427463
ACH-002150	0	-0.13486682114106952	-2.7713613571911098
ACH-002156	0	-0.9582515755744473	-3.1963405875402264
ACH-002160	0	-0.38368809758207595	-3.348912713289824
ACH-002161	0	-0.3912836327494706	-2.160497305702611
ACH-002179	0	-0.400852789864899	-3.039138479072192
ACH-002181	0	0.017707140178751413	-2.847630373432068
ACH-002183	0	-0.9681963047695378	-2.742928919726701
ACH-002186	0	-0.04216051564367168	-2.5003151359863893
ACH-002189	0	-0.13597685339122784	-2.389937823999262
ACH-002198	0	-0.6882124213013265	-2.139823559550006
ACH-002202	0	-0.2050513436419706	-3.0937733283126114
ACH-002204	0	-0.2896875404432467	-2.621888973897565
ACH-002210	0	-2.5122628452189764	-2.783723263447583
ACH-002212	0	-0.39984842673451293	-3.050843521652075
ACH-002214	0	-1.0819035046286478	-2.6667249322484334
ACH-002215	0	-0.6035334850969514	-2.8390780739279426
ACH-002228	0	-0.2894802716045419	-3.27774807751525
ACH-002229	0	-0.48554088323299854	-2.49919870213655
ACH-002230	0	-0.07204402989377207	-2.324923859617287
ACH-002233	0	-1.6670413707310279	-2.9607178490111945
ACH-002234	0	-0.32538734704868905	-2.6924316865941544
ACH-002239	0	-0.31514908860647717	-3.0513735562040827
ACH-002243	0	-0.023291381241365483	-2.8080431919851474
ACH-002247	0	-0.5754965176313869	-2.2645103618417917
ACH-002249	0	-0.030473704279097846	-2.908107554456881
ACH-002250	0	-0.395667405689061	-2.235549413769241
ACH-002251	0	0.039415243400080624	-1.9878682802969787
ACH-002257	0	0.05049057031851595	-1.8111254087149344
ACH-002261	0	-0.19679998928731568	-3.1943134231481425
ACH-002263	0	-0.34559087760871143	-2.6085390755886833
ACH-002265	0	-0.02904054668808087	-2.6325495689023826
ACH-002269	0	-0.3738506716011719	-2.794513553404794
ACH-002278	0	-0.4608210884246662	-3.1798276805616674
ACH-002280	0	0.01687049486168446	-3.205857755554275
ACH-002282	0	-0.6171667916700173	-2.905167834395752
ACH-002283	0	-0.23051865029461885	-2.462233549500427
ACH-002284	0	-0.21639624170654473	-2.579830587046956
ACH-002285	0	-0.2572304085930647	-2.7048901231803306
ACH-002291	0	-0.11656801613523965	-2.1470817469788583
ACH-002294	0	-0.5900505761184578	-2.056635562172484
ACH-002295	0	-0.46105738496397386	-1.7116022347965765
ACH-002296	0	-0.17526366552998296	-3.168717297155997
ACH-002297	0	-0.2684224417502689	-3.240586814903249
ACH-002298	0	-1.297533391193341	-3.2287338875502707
ACH-002304	0	-0.25105937360166625	-1.5667320985281656
ACH-002305	0	-0.39130419095409286	-2.8294309231745998
ACH-002399	0	-0.23401114661077957	-2.0331621351372986
ACH-002400	0	-0.49610311723291733	-1.9254899561756744
ACH-002401	0	-0.6272941481104646	-2.2387194900488696
ACH-002446	0	-0.32999248238473544	-2.464982996562144
ACH-002458	0	-0.1376663830347684	-2.503911843992353
ACH-002460	0	-0.4296823438748063	-2.5214573311266864
ACH-002461	0	-1.2199315642478523	-2.577490347506051
ACH-002462	0	-0.2390466874634923	-2.538697335777997
ACH-002463	0	-0.1415377066664827	-2.885299618226729
ACH-002464	0	-0.18492280290301133	-2.7827359615075267
ACH-002465	0	-0.24546965300095602	-2.9948984448756617
ACH-002467	0	-0.3642331541329964	-2.6229760652927534
ACH-002470	0	-0.17625511357407375	-1.8413814957837933
ACH-002471	0	-0.25461031693410074	-2.884743084786211
ACH-002475	0	-0.1590825603170617	-2.7495569892534713
ACH-002478	0	-0.46803237323337377	-2.8599720294387487
ACH-002485	0	-0.811735708372652	-2.353635160708816
ACH-002486	0	-0.1482047709933786	-2.3721800462342055
ACH-002490	0	-0.3448326787278423	-2.583549031641997
ACH-002499	0	-0.4428787123586403	-2.3544810640091742
ACH-002500	0	-0.8556845620581977	-2.4955298412919804
ACH-002508	0	-0.2368426973772352	-2.2988636319338287
ACH-002510	0	-0.26366561065744426	-1.8627484996726098
ACH-002511	0	-0.2039195972259574	-2.8979525032234936
ACH-002512	0	-0.5726114675618864	-3.1082492199513494
ACH-002522	0	-0.20530855068994544	-2.380974635915724
ACH-002523	0	-0.11628151512917723	-2.1291951761776957
ACH-002524	0	-1.204486628852253	-2.8588788616096923
ACH-002526	0	-0.985722284823019	-2.3475762715604236
ACH-002528	0	-0.25781230597078	-2.372669110109659
ACH-002530	0	-0.380685130875956	-2.2533071514777654
ACH-002531	0	-0.5262606205984958	-2.511792261687217
ACH-002533	0	-0.3007683556137443	-2.9450901200060113
ACH-002535	0	-0.4207993738647068	-2.1575604083802165
ACH-002538	0	-0.5585804871373771	-2.2958945479201573
ACH-002544	0	-0.3081505176274897	-1.8099732944268985
ACH-002647	0	-0.2772048362405963	-2.237910909798911
ACH-002650	0	-0.16000526128000525	-2.4200370845514296
ACH-002654	0	-0.3262771124978651	-2.0313012848298846
ACH-002659	0	-1.1137668281685253	-2.9659034255109256
ACH-002660	0	-0.2274950307892292	-2.487032670361006
ACH-002662	0	-0.8580012259348118	-1.8977337631776177
ACH-002664	0	-0.09499467437180065	-2.406666829234635
ACH-002669	0	-0.7412755937220015	-2.175671514629185
ACH-002672	0	-0.1062237864071589	-2.39308780800151
ACH-002677	0	-1.0156230350233495	-2.168252158241443
ACH-002678	0	-0.8926719809399049	-2.802066914162141
ACH-002680	0	-0.19508244463497718	-2.227473085168666
ACH-002681	0	-0.18429676720995097	-2.694839495644941
ACH-002687	0	-0.37899009977547626	-1.9919577116111735
ACH-002690	0	-0.19779172630841593	-2.3132580240046643
ACH-002693	0	-0.2234023264981045	-2.092301243342868
ACH-002705	0	-0.1620408371504493	-2.9104602022246895
ACH-002706	0	-1.1588360201679895	-2.3460744691840847
ACH-002709	0	-1.638605610613061	-1.82466811336902
ACH-002710	0	-0.17596520737636895	-2.7454077458044805
ACH-002711	0	-0.2691074498933446	-2.541103444242859
ACH-002778	0	-0.34298225335890264	-2.5692079953376723
ACH-002780	0	-0.9046513411454872	-2.9405975492899095
ACH-002782	0	-0.32920380455093684	-2.5179877031736813
ACH-002784	0	-0.15604578789325957	-2.9528372798485876
ACH-002785	0	-0.7411078072908952	-2.71446624376018
ACH-002792	0	-0.1843169385139281	-2.366010511010476
ACH-002799	0	-0.19823447835928668	-2.214522398871126
ACH-002800	0	-0.2724240586738421	-2.3816099117968426
ACH-002806	0	-0.144380488053507	-2.011869312131976
ACH-002834	0	-0.24358570419674064	-2.133286330585493
ACH-002847	0	-0.03698298276818707	-2.1674851449651262
ACH-002922	0	-0.5138568965015616	-2.569912494900123
ACH-002925	0	-0.24985621171043812	-1.9644896770464229
ACH-002926	0	-0.5557583023662985	-2.34354951214171
ACH-002928	0	-0.5040108279741807	-2.6988226689371113
ACH-003012	0	-0.3278919630751701	-2.7170761531776755
ACH-003177	0	-0.4362172746185442	-2.4466582031085506
ACH-003180	0	-0.45294012730989314	-1.6400845780718032
